UC Santa Barbara,97.979687136664,98.208123980321,0.49330522147224,15–15,15,30,49.8,51.2,39.5,39.3,23.3,24.2,32.7,31.5,49.5,48.6,33.5,37.3,7.7,5.8,54.9,57.4,30.2,35.6,66.5,2009,-8.6790407448352,69.4,66.8
Arkansas Pine Bluff,87.23114300957,100.97753068301,0.1567156705339,13–18,13,31,43.6,48.0,36.7,52.3,27.1,23.5,37.0,34.6,43.8,47.1,28.8,33.4,7.1,9.1,47.8,55.5,24.4,29.0,70.5,2009,-11.094895408766,61.8,66.7
Portland St.,106.90438945701,102.81824592951,0.61020609122813,20–9,20,29,53.4,50.6,29.7,32.6,19.9,21.7,33.2,32.5,51.0,50.1,37.6,34.5,7.4,7.7,58.3,52.7,44.8,30.0,66.6,2009,-3.8356927980703,67.9,71.0
Indiana,96.917327029408,100.14766525623,0.40683727559811,5–25,5,30,47.9,54.6,37.4,36.5,27.0,21.4,32.6,32.6,46.9,53.2,33.3,38.1,6.1,14.6,55.0,58.4,32.5,33.9,67.1,2009,-11.820707885629,65.5,68.0
Louisiana,96.484519765913,103.54041513495,0.30753610875561,9–20,9,29,47.0,50.7,33.6,46.6,20.5,21.0,31.6,35.1,46.4,48.9,31.9,36.8,11.3,5.2,41.4,47.1,38.0,28.1,67.2,2009,-14.260672880156,67.7,69.2
Central Michigan,96.614486549809,104.28146090971,0.29355166886156,12–19,12,31,47.3,50.0,37.8,57.4,22.3,23.8,34.6,33.5,45.8,48.5,33.6,35.8,7.6,10.4,45.0,50.5,32.9,28.5,64.4,2009,-13.912919550501,63.1,69.4
Brown,94.447759805049,107.5236251169,0.18375177007805,9–19,9,28,48.4,51.5,37.9,25.0,22.2,16.1,25.9,27.5,48.9,48.2,31.7,38.8,7.9,11.0,62.3,55.0,36.6,33.0,65.8,2009,-14.517072065821,65.9,66.9
Wright St.,98.260613452546,92.04260633299,0.67956521096954,20–13,20,33,46.7,44.6,40.6,37.7,19.9,24.0,29.6,34.6,45.7,41.6,32.3,33.0,7.7,6.8,55.4,58.5,35.4,38.0,62.6,2009,-5.2931144489562,69.1,68.1
UC Irvine,102.29961366687,108.0499144602,0.34775885803924,12–18,12,30,49.4,52.1,31.9,37.9,18.0,18.4,27.3,31.7,43.9,50.9,40.7,36.5,5.1,9.4,55.2,52.6,31.9,33.1,63.8,2009,-12.364202665564,76.0,73.7
Montana,101.93809933073,103.72741425366,0.45013931071682,15–12,15,27,51.0,47.5,37.1,39.5,18.7,18.0,28.0,32.0,48.6,44.6,37.4,36.3,10.1,6.2,53.2,47.9,31.2,29.3,63.2,2009,-7.1247444427516,73.0,71.5
UAB,108.26958323216,94.277733866288,0.83080749848445,22–11,22,33,51.5,47.9,35.0,30.2,16.8,20.7,28.4,29.1,52.1,47.7,33.7,32.3,5.3,8.5,49.5,47.0,35.0,32.2,67.8,2009,-0.42240579404412,71.3,69.9
Tulane,96.597163500871,97.424594592865,0.47549786801046,13–17,13,30,46.4,49.3,36.9,41.9,20.6,22.8,31.6,32.8,45.3,48.4,33.0,34.2,8.8,9.8,57.1,56.7,26.6,29.0,66.1,2009,-9.1506303947837,67.9,71.6
FIU,95.030698100528,103.47775941686,0.27303023148759,12–19,12,31,47.4,50.5,38.9,36.1,22.6,19.1,32.2,32.5,44.5,49.2,35.7,35.4,7.6,10.1,54.7,51.1,32.5,33.7,65.7,2009,-12.241232897166,63.9,69.7
BYU,113.82211836386,92.505141771614,0.91565972446816,24–7,24,31,55.1,45.4,35.4,36.3,16.5,20.1,28.6,25.7,54.2,45.6,38.0,30.0,10.0,6.1,59.2,50.7,33.8,34.4,70.1,2009,2.3298045322922,72.8,70.4
Illinois Chicago,103.34481704658,100.6708973863,0.57480070097141,15–15,15,30,46.5,47.6,32.2,32.7,19.8,19.7,35.5,32.1,43.0,46.8,36.2,32.5,10.0,8.4,54.0,58.7,31.1,40.2,66.8,2009,-7.733708058805,77.2,69.9
Xavier,109.47199408254,90.594961374457,0.89812903699232,25–7,25,32,52.7,44.1,46.5,33.4,21.5,18.2,37.2,27.9,49.2,41.7,40.0,33.0,12.4,12.8,54.7,55.5,32.9,30.5,67.4,2009,2.9039864867374,67.4,66.3
Charlotte,102.21770891355,100.23265767494,0.55614351729328,11–20,11,31,46.9,49.6,32.8,41.1,19.2,22.4,33.4,35.9,47.6,46.2,30.6,36.9,9.7,9.3,56.1,55.0,38.6,37.1,66.9,2009,-11.038649305416,68.2,72.0
Canisius,91.961914945097,98.034259064485,0.32402432972328,11–20,11,31,45.3,44.3,33.9,40.7,23.7,19.1,34.0,34.5,46.4,43.6,28.7,30.5,11.1,11.2,52.5,51.5,31.1,29.8,68.0,2009,-13.163293161392,61.6,68.3
Wake Forest,110.29144170354,90.06097052225,0.91135990343457,24–6,24,30,52.3,44.9,43.7,32.7,20.9,21.2,36.2,30.8,53.5,44.8,31.8,30.2,13.6,8.0,44.9,47.5,21.2,35.7,73.8,2009,5.1640509235052,71.2,70.4
Florida Atlantic,99.938269217563,110.8209858904,0.23349511237495,6–26,6,32,46.3,50.5,33.0,38.2,18.7,16.7,32.2,35.4,45.2,50.6,32.5,33.4,8.3,7.0,53.1,52.6,29.9,30.3,65.6,2009,-19.075283412718,73.9,72.0
Northeastern,103.41351588314,97.786511874386,0.65552472017896,18–12,18,30,48.9,47.9,39.9,38.6,20.6,22.9,33.3,32.9,48.2,46.4,33.5,34.0,7.9,8.9,53.6,48.7,33.5,32.7,61.4,2009,-4.7056805652445,74.1,69.4
Robert Morris,101.25299682418,99.610081557103,0.54689368258639,24–10,24,34,53.7,48.7,37.3,39.7,22.8,23.9,32.9,32.1,51.0,45.5,39.7,36.7,9.7,8.1,60.8,57.4,30.9,33.9,67.2,2009,-4.9747785368615,70.7,66.5
Villanova,112.42939474432,91.018542320574,0.91905045848874,26–7,26,33,51.5,47.4,42.7,37.9,19.2,22.2,35.6,30.7,49.8,45.0,36.8,33.9,9.8,9.0,57.2,61.5,31.6,41.2,68.2,2009,6.0328544797308,74.2,68.1
Howard,89.924811714855,109.0335023532,0.098337490143106,8–23,8,31,47.2,50.6,40.8,34.0,23.8,20.3,27.0,36.7,47.0,49.5,31.8,35.4,7.9,7.6,47.6,48.6,33.8,28.9,66.9,2009,-18.775597035503,63.9,65.9
Utah St.,115.13728294491,100.60607484757,0.82512943597358,29–4,29,33,55.9,47.5,38.3,29.9,18.3,17.1,36.4,27.8,54.2,44.3,39.9,36.7,6.7,8.9,63.0,55.1,31.2,29.3,61.5,2009,2.5690547345166,74.5,74.1
Marist,93.183467925207,99.925574792061,0.30931229679463,10–23,10,33,47.1,46.1,33.9,42.0,22.2,18.2,26.1,31.1,43.0,45.2,36.0,32.3,6.5,12.7,48.0,47.7,36.6,28.7,68.4,2009,-16.351755159529,63.3,68.9
Toledo,90.636063341051,103.66548775376,0.17586085803378,6–25,6,31,46.5,49.5,33.8,35.6,26.2,21.0,32.2,36.4,47.4,48.3,29.5,34.5,8.9,8.7,50.4,61.8,30.6,36.5,66.3,2009,-18.362084008633,65.0,68.6
Denver,99.687564424699,103.42166627595,0.39582404206536,15–16,15,31,57.0,49.4,36.1,49.3,22.1,22.2,18.8,33.0,57.5,50.0,37.7,31.9,6.3,11.2,65.7,51.6,48.2,28.7,57.9,2009,-11.699579857144,73.8,71.4
Cal St. Northridge,100.78613401354,96.108965679812,0.63331367825397,16–13,16,29,51.6,48.1,34.3,42.8,24.4,23.9,36.8,32.1,50.4,47.7,36.0,32.5,7.7,6.7,53.3,57.6,33.6,38.2,73.0,2009,-6.6135583773783,69.0,73.5
Maryland,107.37358630579,94.072472055312,0.82066517659035,20–13,20,33,46.8,47.5,27.7,29.8,17.9,22.5,35.0,36.9,45.7,45.5,33.1,34.4,10.9,9.5,55.9,52.0,27.9,33.9,68.0,2009,0.13306612889275,76.8,68.4
Rice,98.264458044311,104.02489822271,0.34183429469429,10–22,10,32,48.9,50.4,33.3,37.0,20.2,18.1,27.7,34.4,44.6,48.1,38.2,36.7,5.9,7.8,61.8,51.6,33.7,33.7,64.9,2009,-12.902463507487,68.9,69.7
Rider,104.34196363728,104.83233351536,0.48652344443105,19–12,19,31,50.7,49.0,33.5,35.0,20.0,20.3,32.1,33.8,49.3,47.7,35.6,34.3,9.5,7.5,50.2,52.9,33.9,34.3,68.9,2009,-6.7140892001333,67.7,65.3
Boston College,112.32910695153,99.304375775638,0.80491461715042,22–11,22,33,50.0,47.2,37.0,34.7,19.6,18.4,40.8,37.1,49.7,46.4,33.7,32.7,10.5,11.8,56.5,48.2,32.2,30.1,67.0,2009,0.5761855968587,73.4,69.3
Arizona,116.30741723117,99.750216893773,0.85396294931814,19–13,19,32,53.2,50.8,37.0,25.5,19.4,18.3,36.1,34.1,50.7,49.1,39.5,35.5,9.0,6.0,56.3,62.5,29.0,40.7,65.4,2009,0.72338395163218,73.4,68.2
Penn St.,109.85216812813,98.65319023333,0.77496067073138,22–11,22,33,50.9,49.4,33.1,24.5,17.4,18.9,32.5,28.5,48.6,49.5,36.4,32.8,5.0,9.5,54.6,59.3,38.2,37.5,63.2,2009,0.41950320638278,64.6,70.2
Hawaii,96.080619611948,98.537024073468,0.42792690026239,13–17,13,30,45.9,48.5,44.8,39.7,23.4,21.0,39.9,33.0,46.8,46.7,28.6,35.2,10.4,7.7,58.5,50.8,23.7,28.8,65.6,2009,-11.761914378976,70.7,70.5
San Diego,96.772017658087,96.460070367667,0.50928154556698,14–16,14,30,47.6,47.7,33.1,39.0,20.8,22.8,28.5,33.7,46.5,45.7,33.6,35.0,10.3,9.3,50.3,51.6,27.8,29.4,63.3,2009,-7.7540886642838,69.6,71.3
UC Davis,103.52895752392,107.84555886806,0.38467266578135,13–19,13,32,53.2,52.4,37.9,40.0,20.5,18.8,25.7,31.0,52.5,52.3,36.2,35.1,5.7,8.9,62.8,53.6,39.2,31.4,70.6,2009,-13.967235775369,77.9,67.8
LSU,110.56335199144,95.204804256287,0.84811854872168,26–7,26,33,49.6,45.0,36.1,34.9,17.6,19.2,37.6,30.4,47.5,44.4,36.9,31.1,15.0,7.4,57.1,40.1,27.2,29.6,66.7,2009,2.4891918354149,71.8,68.8
St. Francis NY,93.847414567507,107.33520733081,0.17591180786261,10–20,10,30,49.6,49.1,33.6,44.5,23.1,20.7,29.0,35.9,45.6,47.8,36.4,34.8,11.1,6.5,55.5,58.8,44.4,30.7,68.0,2009,-15.815098926135,64.4,67.7
Fresno St.,99.009024951074,101.68112216872,0.4240297129341,12–21,12,33,50.2,49.1,36.5,30.9,21.2,19.9,30.1,35.3,49.2,48.8,34.5,33.2,11.6,9.1,59.8,54.9,38.3,30.6,67.8,2009,-13.578603092385,66.7,69.3
UMKC,97.173926792933,108.31300123769,0.22304450081309,7–23,7,30,45.8,52.7,34.9,46.1,19.4,19.1,31.7,32.2,45.7,54.1,30.6,33.1,5.0,10.8,48.5,57.4,32.9,30.3,67.7,2009,-16.640406191612,70.5,72.0
Baylor,113.93149676289,98.078255115488,0.84852312004364,19–14,19,33,52.7,49.3,39.5,37.2,18.6,19.9,32.0,33.0,52.3,48.1,35.5,34.6,9.2,7.8,44.7,52.6,39.7,31.3,67.6,2009,-0.1009229194455,70.6,71.6
Oral Roberts,101.49640225952,94.424451114215,0.69647499791706,15–15,15,30,48.8,47.3,41.0,35.0,20.7,20.7,35.5,31.1,49.9,45.6,30.8,34.9,7.4,8.3,50.9,47.4,30.2,25.5,68.9,2009,-7.1150485874444,67.1,70.7
Columbia,90.221248152501,99.95692192622,0.23533010881188,12–16,12,28,45.1,46.2,34.9,40.0,21.6,23.2,30.9,31.4,44.0,46.5,31.7,30.6,5.8,10.0,53.8,55.3,29.2,35.1,65.6,2009,-12.773833691328,66.9,72.3
Winthrop,90.561411244062,101.36204816346,0.21488768885057,10–19,10,29,44.6,48.8,26.4,37.7,20.6,20.0,32.3,33.6,45.5,47.1,28.2,34.3,11.9,6.1,47.1,57.6,28.6,38.8,63.4,2009,-13.807899908816,67.7,70.7
Northern Illinois,93.567130174766,105.64905741895,0.1983558368478,9–20,9,29,47.7,50.4,40.2,43.2,23.3,22.5,34.4,33.5,45.9,47.9,34.4,37.2,8.6,10.8,52.6,52.1,31.8,32.3,70.0,2009,-16.466951433909,58.8,70.7
Georgia Tech,99.024845793767,91.599440131717,0.71020393444784,12–19,12,31,47.9,47.1,35.6,38.0,22.7,21.9,34.7,32.2,47.7,46.3,32.3,32.4,12.5,6.2,56.7,55.7,26.3,33.5,71.9,2009,-7.2338991098668,63.0,67.9
Kent St.,101.38489698537,97.813860324844,0.60165488341045,18–14,18,32,48.4,46.3,34.3,41.1,19.2,24.0,32.7,34.8,48.0,45.9,32.9,31.4,7.5,8.7,49.0,60.3,29.7,32.4,67.2,2009,-6.9008081521229,65.6,68.0
