Loyola Chicago,98.32802985586,102.85888057846,0.37330563495521,10–19,10,29,44.5,51.0,32.2,35.9,19.8,21.1,33.7,33.2,45.4,48.4,28.2,37.2,8.2,9.7,45.5,57.6,30.2,34.6,62.1,2008,-11.618982519527,71.6,74.0
Bucknell,94.496863326615,101.45810120668,0.30631336662824,12–19,12,31,48.8,48.1,36.2,40.9,24.0,21.1,29.8,33.1,47.7,48.1,33.7,32.1,8.6,9.0,59.5,54.8,39.6,38.5,64.1,2008,-13.675822009914,68.2,70.8
Central Michigan,101.836577722,104.1927002646,0.43461746300808,13–16,13,29,49.2,51.4,38.8,60.5,22.6,24.6,35.0,36.0,48.4,50.9,33.7,35.3,7.8,10.0,40.2,49.6,37.2,27.2,69.3,2008,-8.406160815329,68.1,71.6
Mississippi St.,106.48115304929,90.699619859903,0.86351194442,22–10,22,32,52.3,42.4,38.3,27.3,21.9,18.2,35.2,32.6,53.5,39.4,33.4,32.0,19.3,8.9,50.7,49.6,36.8,34.7,68.6,2008,0.59535419639775,64.4,69.2
Brown,105.15010997815,103.259388031,0.5519778248615,19–9,19,28,55.5,50.9,47.9,25.5,20.6,20.5,24.5,30.0,52.2,49.1,40.2,35.9,7.5,10.3,63.4,58.5,40.1,37.9,63.1,2008,-4.2280792256008,75.0,70.8
Centenary,97.578780397927,107.85021144789,0.24031420013889,9–21,9,30,49.3,53.7,37.9,46.7,21.9,22.0,27.5,36.1,45.7,53.2,37.7,36.4,7.4,10.7,53.4,58.1,33.3,32.6,69.4,2008,-14.152322769851,71.4,71.2
Wright St.,102.72658773696,97.565072621274,0.64401677053622,21–10,21,31,51.9,48.2,35.2,29.6,20.5,20.0,30.0,30.5,48.4,45.2,38.8,35.1,5.7,8.2,53.6,55.4,35.4,40.9,61.2,2008,-2.8980614459406,67.6,66.8
Tulsa,104.29434381669,96.31292718552,0.71413813272904,20–13,20,33,50.8,46.0,36.2,33.1,23.5,19.0,35.9,29.8,49.4,44.5,35.6,33.0,14.9,10.6,51.4,51.1,34.0,30.8,66.4,2008,-3.7945804642264,73.4,66.4
Maryland Eastern Shore,84.697121032575,112.69675503526,0.036102644527767,4–28,4,32,39.4,53.4,37.8,40.7,22.2,22.6,34.5,39.3,39.2,51.4,26.6,38.3,7.0,11.7,40.8,60.1,28.4,33.8,69.8,2008,-22.865818364709,61.7,65.2
Western Illinois,96.200293536709,104.83474311991,0.27121685747689,10–18,10,28,46.6,51.2,42.4,49.5,20.7,20.0,31.9,33.0,44.2,49.9,35.2,36.0,6.2,8.9,50.0,61.3,27.2,31.0,67.9,2008,-11.662147576107,69.5,69.5
Kansas,121.05702378719,85.895591853083,0.98103449358721,30–3,30,33,56.3,44.8,37.5,30.8,18.7,22.9,38.0,29.0,54.8,40.9,39.9,34.0,17.7,6.5,62.8,53.5,29.2,38.1,69.5,2008,9.8936692950154,70.8,67.7
UC Irvine,102.35582468278,102.76824374396,0.48844118923624,17–16,17,33,51.7,53.4,34.0,37.5,19.2,22.0,26.6,28.1,50.0,52.3,36.5,36.8,6.6,7.5,50.1,54.2,34.8,35.5,64.7,2008,-9.4599847458798,74.7,71.5
Notre Dame,115.68638479024,95.579012233142,0.89986193440637,24–7,24,31,52.8,46.9,34.8,22.8,18.2,17.6,36.6,31.0,48.4,44.7,41.0,34.1,8.7,9.3,67.1,57.3,33.5,33.3,70.7,2008,4.3651767912119,73.6,64.6
Fairleigh Dickinson,98.80028432596,113.7036965994,0.16579910087386,8–20,8,28,49.1,52.9,37.2,28.3,20.1,17.1,27.4,37.6,46.2,49.6,35.5,40.6,6.6,10.4,49.6,53.9,40.4,28.9,68.9,2008,-15.306873343577,71.3,65.5
Cornell,107.82143221912,103.81319978962,0.60722399108395,21–5,21,26,56.1,48.6,34.2,35.2,20.0,20.6,28.9,30.9,53.3,45.7,40.9,36.2,7.9,7.4,55.6,54.6,35.0,33.7,69.9,2008,-1.1658255374791,76.3,69.7
Connecticut,114.46751218875,94.64810566261,0.89902515649771,24–8,24,32,50.8,44.0,48.6,23.8,19.4,17.4,39.3,34.3,49.7,40.1,35.9,34.8,19.8,8.2,56.2,52.7,25.2,32.4,69.2,2008,4.339967954358,71.9,68.1
LSU,103.1292908129,97.242729797788,0.66282125049831,12–18,12,30,48.3,47.8,29.3,28.0,20.3,19.5,32.0,35.7,48.4,46.1,32.2,34.3,14.9,9.9,47.3,49.0,34.8,31.7,67.8,2008,-7.0470057502085,74.8,66.9
West Virginia,113.23393355353,92.467505800125,0.91132194821591,23–10,23,33,51.6,47.7,37.1,38.9,16.3,23.3,34.1,31.4,50.6,45.1,35.8,35.4,14.4,6.7,58.6,51.9,35.0,32.1,65.8,2008,2.6483681755284,67.9,64.8
Hartford,100.89700401929,108.80810330444,0.29565311177378,18–16,18,34,53.3,52.7,38.4,34.3,21.4,23.3,25.8,37.6,50.2,48.1,38.1,39.5,8.2,8.6,60.7,55.7,45.1,41.7,68.7,2008,-10.224992363472,67.6,69.0
UAB,108.2024007794,95.329105559187,0.81102534156645,22–10,22,32,52.6,46.4,39.0,37.2,20.5,19.9,32.5,30.7,50.0,45.1,38.1,32.9,8.8,9.1,55.0,46.6,36.1,30.6,68.7,2008,-1.4169593996662,71.5,65.0
Loyola Marymount,88.392177634322,110.46125401961,0.071548978084118,5–26,5,31,45.1,55.3,37.1,40.7,25.6,20.6,28.1,33.4,43.7,54.7,32.0,37.7,5.8,10.4,59.4,58.6,33.8,30.9,70.7,2008,-18.810979667281,64.1,68.8
Wisconsin,112.29127218983,85.203921407318,0.95986561474166,29–4,29,33,50.6,43.1,39.3,25.4,19.4,22.2,36.2,28.5,49.2,41.3,35.9,31.1,9.5,8.5,54.6,50.8,31.1,32.8,63.5,2008,8.2418480177059,70.9,68.1
Southern Illinois,103.78339417579,92.361235646581,0.79263529096243,17–14,17,31,48.7,49.2,40.7,49.5,22.1,25.0,32.6,28.9,47.6,46.8,33.8,35.5,8.8,8.0,56.4,54.7,35.8,37.9,62.9,2008,-3.2105987660163,71.4,70.0
Tulane,100.48142182628,99.671200482154,0.5232594288693,16–15,16,31,48.9,46.9,43.5,37.8,22.5,20.4,31.4,35.9,48.8,45.1,32.7,33.5,14.6,8.4,55.9,54.1,27.7,34.7,65.5,2008,-6.3782896006652,70.5,70.3
San Diego St.,103.53453750938,94.503271638355,0.74070080451571,19–12,19,31,49.2,50.2,37.1,33.8,20.8,23.3,33.2,27.7,49.0,49.0,33.0,34.9,7.4,8.4,53.4,54.7,30.9,35.3,66.3,2008,-2.8426869553968,68.7,67.2
Michigan St.,114.08458141074,92.775526015942,0.91511157462225,25–8,25,33,52.5,46.1,34.1,32.2,21.2,19.3,39.8,31.4,51.4,45.2,37.3,31.7,12.8,9.4,67.0,57.3,24.3,37.7,65.4,2008,5.0822086388404,73.1,65.7
Cal St. Fullerton,109.44282701184,102.39969231824,0.68243042200629,23–8,23,31,54.5,52.9,32.6,32.5,18.3,23.6,33.1,29.6,52.7,51.2,38.5,37.5,3.7,6.2,51.8,56.5,35.8,33.6,74.1,2008,-3.1261200829893,70.6,67.2
BYU,105.11203174235,89.530816712129,0.86355128172425,27–7,27,34,53.3,42.8,37.6,30.3,19.7,19.1,30.8,26.2,51.5,42.5,37.4,29.0,9.8,6.2,65.7,46.1,38.7,29.6,70.4,2008,2.5764858661191,65.6,71.0
Utah Valley,101.85552687552,108.3400573394,0.3296485888324,13–14,13,27,52.1,50.7,31.7,34.0,21.0,21.0,32.7,34.1,49.6,49.1,37.5,35.5,8.2,7.8,51.6,54.7,37.6,38.6,62.8,2008,-9.8855237116274,74.5,71.5
Illinois Chicago,103.60405495053,98.691311506527,0.63614356696398,17–15,17,32,50.3,48.2,32.6,26.7,19.9,20.0,31.3,30.8,46.5,46.0,38.5,34.6,13.0,6.9,53.9,58.0,33.3,37.1,67.5,2008,-6.4879144470776,71.9,70.6
Winston Salem St.,88.425874739145,105.9121604499,0.11153838499016,10–18,10,28,43.8,48.7,35.0,36.3,23.1,22.9,33.4,37.1,43.8,50.1,29.2,30.7,8.0,11.2,47.3,52.1,31.8,33.8,67.6,2008,-14.067891613595,62.0,68.8
UC Riverside,91.377805178618,105.54313632416,0.1601184571252,8–21,8,29,45.9,53.1,39.8,43.8,23.8,20.3,31.7,27.7,46.2,51.1,30.0,37.6,6.3,8.4,52.3,55.0,27.0,38.1,63.8,2008,-14.491819379648,69.0,73.4
DePaul,110.4529152308,104.22051521707,0.66103810799138,11–19,11,30,49.6,53.5,30.8,28.3,17.5,19.6,33.6,36.4,47.4,49.5,35.8,40.8,7.2,8.4,52.6,63.0,35.3,34.0,67.9,2008,-6.4999290548917,64.8,72.5
Missouri,111.22072380877,96.218187004541,0.84108601635747,16–16,16,32,50.7,48.8,30.8,42.9,17.7,23.1,31.5,34.9,51.0,49.8,33.4,30.9,7.8,8.2,57.4,48.7,31.9,31.2,72.5,2008,-2.7192112442428,69.0,71.0
Xavier,115.34109852002,92.570743728455,0.9261559793516,27–6,27,33,55.0,46.8,41.7,31.5,20.3,20.0,36.5,29.5,52.8,44.6,39.2,33.5,10.2,10.9,61.1,60.4,37.1,37.8,65.8,2008,4.7056542296938,75.0,67.3
Clemson,113.6520361601,90.811571783038,0.92956847952029,23–9,23,32,52.0,47.8,30.4,33.1,20.4,24.6,40.2,36.7,49.6,49.1,38.0,29.8,13.4,8.4,53.6,48.8,32.7,28.6,69.6,2008,4.3819159375692,62.3,71.2
South Alabama,110.71364755681,98.429124822715,0.79454119421778,24–6,24,30,54.0,47.9,45.7,31.2,20.6,20.5,37.9,30.5,53.2,47.2,37.0,32.6,8.4,8.3,61.4,55.9,33.5,37.1,66.6,2008,-0.16944283592133,71.1,66.4
UT Rio Grande Valley,103.05547719837,112.94763379271,0.25844745410698,13–13,13,26,53.8,54.6,40.2,34.5,19.0,22.6,27.6,34.3,50.4,55.8,39.6,34.8,3.0,9.3,64.7,49.3,37.3,33.9,64.4,2008,-9.5836908031897,71.3,69.3
Central Connecticut,101.61053644792,106.39009727298,0.37084334219534,14–16,14,30,51.8,52.0,28.9,22.4,21.0,19.6,36.3,33.4,50.9,50.0,35.7,37.1,8.0,10.5,58.4,51.5,35.0,35.4,64.6,2008,-12.271316781173,70.9,65.9
Coastal Carolina,97.692761760173,110.31334239704,0.19825758524783,10–15,10,25,50.1,52.4,29.6,27.4,19.6,17.7,29.6,33.1,47.3,50.2,36.0,37.1,5.6,9.6,60.8,56.5,40.8,40.9,65.7,2008,-11.026592104974,67.5,69.8
Charlotte,102.90803853055,93.589863702905,0.74866544436268,20–13,20,33,47.3,48.8,42.1,41.1,20.6,24.3,33.5,33.0,44.0,47.3,34.9,34.2,10.7,12.6,55.9,56.5,40.2,39.2,68.8,2008,-2.5318949384468,67.6,69.6
Chicago St.,99.327687862549,109.36534785083,0.24841157974986,8–17,8,25,49.9,53.2,29.7,36.5,22.6,20.6,31.5,38.3,48.6,49.8,34.8,40.3,10.0,10.1,51.7,59.2,36.5,32.0,73.3,2008,-9.7217227023444,67.8,70.5
Canisius,92.205107207241,108.2111541845,0.13695757169454,6–25,6,31,46.4,50.1,27.9,40.5,23.4,17.5,34.2,37.5,43.7,48.1,33.7,35.8,11.5,10.3,53.0,58.8,40.3,35.2,66.0,2008,-19.441965602362,64.9,69.0
Cincinnati,102.99503562589,97.028035606229,0.6651499078356,13–18,13,31,46.8,49.2,32.8,45.5,20.9,18.1,35.1,29.5,45.8,48.5,32.4,33.6,7.0,7.9,55.1,55.7,35.5,37.2,65.6,2008,-4.9642696183288,66.7,67.5
South Dakota St.,97.881825327909,107.69425083612,0.24999178248285,7–21,7,28,48.4,51.0,37.1,40.7,23.4,17.0,36.0,31.7,48.0,47.2,33.0,41.5,6.0,9.7,52.7,53.4,30.1,25.3,66.4,2008,-16.157945827152,71.7,69.4
Montana St.,103.07581359864,109.66797815771,0.32895494946877,13–15,13,28,50.7,52.3,37.6,44.2,20.3,20.1,32.4,30.2,48.8,51.2,36.0,36.3,8.6,9.0,52.0,50.8,36.7,33.8,68.2,2008,-10.003649450973,73.8,76.1
Oklahoma St.,107.39408709503,95.192191461056,0.80011014515177,16–15,16,31,50.0,49.8,38.4,43.6,21.8,24.2,33.0,33.6,48.6,48.2,34.7,35.7,9.4,10.4,46.8,45.8,39.6,31.2,66.8,2008,-1.5735932220206,71.9,72.1
Boston University,94.925054810045,101.3389460506,0.32040617017162,14–17,14,31,47.3,50.2,32.8,42.0,21.6,22.4,31.0,31.8,45.4,50.6,33.3,33.0,8.0,12.7,60.4,56.9,41.6,37.8,65.1,2008,-11.851940388393,67.9,70.2
North Carolina A&T,93.991978584188,109.50300536755,0.14722429383829,11–16,11,27,50.4,51.4,42.1,31.6,25.2,19.9,31.6,33.6,50.7,53.5,33.3,32.2,8.8,11.2,48.4,51.3,36.4,40.2,69.6,2008,-10.319452461009,61.5,64.4
Northeastern,100.86780779842,99.92302131393,0.52702945296314,14–17,14,31,46.7,49.5,36.4,34.1,20.7,22.0,34.8,33.1,46.6,49.0,31.3,33.8,8.4,10.6,53.1,55.2,31.6,31.4,63.6,2008,-9.1825561727536,73.0,70.9
Washington,108.88131934678,96.929629478456,0.79201957495862,16–16,16,32,50.1,51.1,34.0,40.3,20.0,21.5,40.7,29.8,48.9,48.4,35.4,37.9,5.8,8.8,50.3,53.9,27.1,32.0,70.3,2008,-2.352324678024,59.0,69.8
Western Michigan,105.67648105119,98.396031911061,0.69442558416224,20–12,20,32,49.7,46.7,47.6,41.5,22.0,19.4,36.1,29.4,47.0,45.3,36.1,32.9,6.8,10.4,49.3,54.5,37.6,36.3,66.0,2008,-4.55178359354,75.3,70.9
Texas Tech,104.79759877063,95.5211328887,0.74380852282676,15–15,15,30,50.2,51.0,47.6,34.8,19.9,21.8,26.3,33.0,48.4,48.8,36.7,36.8,6.6,8.9,52.3,46.7,26.7,34.0,70.0,2008,-2.2433168121546,70.4,69.0
Colorado St.,100.3863960808,108.41263540529,0.29223448027223,6–24,6,30,48.3,52.3,28.3,35.2,19.9,16.0,26.3,35.0,47.7,50.9,33.0,36.6,8.7,10.6,49.8,59.5,34.3,35.6,65.6,2008,-14.321610987637,72.9,72.3
Wake Forest,105.78001948859,94.493759607345,0.78541736028684,17–13,17,30,48.3,49.1,34.0,36.8,19.6,23.9,33.9,33.8,49.2,47.1,31.1,35.1,14.2,7.8,46.2,53.1,33.4,35.9,70.7,2008,-1.7197852308847,65.7,67.3
Troy,101.86550767111,109.05417632642,0.31341516414803,10–19,10,29,48.7,54.2,31.6,27.8,17.8,22.0,27.4,38.0,45.5,53.8,34.7,36.5,8.4,7.3,49.8,59.1,49.6,38.8,72.7,2008,-13.286124651358,73.4,70.5
Wofford,103.60056530834,108.71696395189,0.36485387431553,12–16,12,28,49.2,52.9,38.4,32.2,19.4,17.3,31.9,32.0,45.1,52.3,37.5,36.1,6.3,11.4,54.4,47.8,36.2,34.4,63.4,2008,-8.1606622631388,65.8,64.9
Robert Morris,100.82496068227,98.964182759761,0.55335150180583,26–7,26,33,52.9,49.7,28.1,38.4,23.2,26.1,35.1,31.2,51.1,51.8,37.4,31.0,6.8,8.2,63.3,55.8,36.1,38.3,70.7,2008,-2.8682666075951,72.5,69.3
Florida Atlantic,99.937946744501,106.16773078336,0.33282987311564,15–18,15,33,51.1,51.6,53.4,37.5,22.8,19.8,30.8,29.5,49.0,50.2,37.4,35.9,6.4,9.1,53.3,52.6,30.3,39.0,70.6,2008,-11.6353108197,67.4,70.8
Gonzaga,112.21840987506,92.847745647114,0.89835597169275,25–7,25,32,54.3,45.3,40.2,31.9,20.5,21.7,34.5,29.6,53.6,43.6,37.2,32.1,13.3,9.2,53.8,50.6,31.4,37.1,68.3,2008,2.1855662107689,71.5,64.5
St. John's,96.682101636452,94.224758093511,0.57348180955398,11–19,11,30,45.8,49.5,35.0,40.3,22.9,21.5,32.7,30.6,44.1,48.6,33.3,34.3,8.7,9.5,52.8,53.3,29.0,31.6,66.1,2008,-6.999413666232,66.3,68.7
UMBC,111.54901690815,108.37079138859,0.58234646193809,23–8,23,31,52.2,50.6,33.8,28.4,13.4,17.5,32.1,33.5,49.3,48.7,38.8,36.1,9.3,8.6,57.6,53.1,32.4,35.4,66.1,2008,-2.845759770713,73.8,74.0
Cal Poly,93.412612560225,103.61067758086,0.23297983609093,11–18,11,29,45.8,52.0,33.2,38.6,19.3,20.9,28.9,31.1,48.1,48.5,28.0,38.8,8.7,6.7,49.4,63.8,38.0,35.9,67.0,2008,-11.826511365157,66.2,72.6
Louisiana Monroe,99.967378467869,109.67197733256,0.25626463401041,7–21,7,28,49.3,52.8,40.3,38.7,23.3,20.0,31.4,37.8,47.7,50.6,34.2,38.2,6.4,9.3,48.7,56.3,44.7,32.7,67.8,2008,-13.535544782544,71.6,69.3
South Florida,106.22157690157,99.754834715531,0.67312098868092,12–19,12,31,48.8,48.7,43.0,33.9,20.2,18.4,35.9,33.8,48.5,46.8,33.0,35.2,9.0,13.0,62.8,58.9,29.5,31.5,65.6,2008,-7.9260808917859,63.8,65.3
Villanova,107.80621263095,95.251442341185,0.80594502067943,20–12,20,32,49.0,51.3,38.4,45.9,20.4,23.9,36.9,31.4,47.7,48.4,34.2,37.0,9.4,12.5,55.1,58.2,35.6,40.5,69.4,2008,0.34385972173848,72.3,68.4
Towson,97.645215444114,105.09308970949,0.30041604673196,13–18,13,31,47.0,50.4,30.0,36.3,17.6,20.6,28.7,32.6,45.5,48.4,32.9,35.9,10.6,8.4,60.8,63.3,37.6,36.3,67.0,2008,-12.555357293515,66.9,67.6
Delaware St.,98.828763559477,110.76799919815,0.21222489869104,12–16,12,28,48.3,54.4,25.8,36.1,19.2,22.1,31.8,36.6,46.6,55.4,34.0,35.0,5.5,8.3,52.8,54.8,38.4,33.3,57.5,2008,-10.35112550321,71.4,68.5
Army,88.226043916348,97.323943029203,0.24441169865922,14–16,14,30,48.0,48.8,30.0,43.4,24.4,26.8,27.6,33.0,48.5,46.4,31.3,34.6,7.5,8.5,63.1,59.9,29.8,43.8,65.0,2008,-11.984657545601,68.0,70.5
Southeast Missouri St.,94.927411293423,109.45476857569,0.16279364527177,10–19,10,29,50.2,51.2,39.5,43.9,23.5,20.0,32.9,34.0,49.5,48.9,34.5,36.7,10.6,7.6,50.4,62.2,32.4,38.4,76.6,2008,-14.536676694453,66.5,71.0
Wagner,95.520531317353,102.51164683196,0.30739955538429,23–8,23,31,49.2,47.1,36.2,34.2,21.8,19.9,36.6,30.4,50.2,46.0,31.3,32.6,10.0,6.4,54.0,59.2,30.8,37.4,69.7,2008,-4.3349870086688,59.9,70.3
Marist,104.08162255604,102.49335181968,0.5440954206409,18–14,18,32,51.7,47.4,36.0,36.9,20.3,18.1,33.5,32.7,48.6,46.1,37.8,33.5,7.2,13.3,48.1,43.5,38.2,32.4,65.4,2008,-7.4811759075447,64.8,72.6
Toledo,92.052709523418,98.186882653553,0.32259322254914,11–19,11,30,45.4,52.0,37.6,32.4,24.0,25.5,29.8,37.9,45.3,52.5,30.3,34.1,10.1,10.8,45.3,56.3,37.8,34.3,66.2,2008,-10.279534658039,67.6,68.3
St. Francis NY,91.422853009944,104.7218822198,0.17338205030741,7–22,7,29,46.1,53.0,32.4,34.1,22.7,22.5,34.5,30.5,46.0,52.9,30.8,35.6,5.1,7.3,51.5,59.5,33.0,33.0,69.8,2008,-18.342815195818,63.5,70.2
Denver,95.945286214936,103.21332747407,0.30159191094336,10–19,10,29,53.7,50.9,38.1,40.4,25.1,22.6,22.3,35.0,55.0,50.4,34.7,34.8,10.1,10.5,66.5,49.2,44.2,27.7,57.4,2008,-13.404191756104,76.4,68.5
Cal St. Northridge,100.32450758431,97.135573184386,0.59181581357716,19–10,19,29,52.2,47.8,32.6,51.1,21.5,24.5,31.8,31.5,50.3,48.8,37.3,30.8,8.8,6.2,53.6,55.9,33.6,35.6,74.0,2008,-4.6487249216817,69.1,67.6
New Hampshire,95.74850558303,106.42094778997,0.22876633736507,8–20,8,28,47.1,52.8,33.5,39.1,19.7,22.1,30.3,30.6,39.7,49.6,37.3,39.3,6.2,11.8,54.7,48.3,45.4,34.3,67.2,2008,-16.182632012295,69.2,69.9
UNC Wilmington,105.84883648182,106.11382615963,0.49281200542682,20–13,20,33,53.7,49.7,32.5,31.9,22.4,18.0,33.9,31.9,53.3,48.7,36.2,34.4,6.7,6.7,54.1,50.1,34.8,34.2,68.8,2008,-6.4774247662364,75.6,68.2
Hofstra,96.028529906963,101.29071332088,0.35125709479535,12–18,12,30,48.0,47.1,35.0,38.7,23.6,18.9,33.9,30.6,47.3,45.6,33.3,33.4,15.1,9.1,42.2,63.0,26.7,34.6,69.0,2008,-12.433608688918,67.2,71.3
Fordham,101.91656312798,100.73462910112,0.53348623040475,11–17,11,28,48.7,50.9,36.1,34.0,20.2,20.7,31.0,34.1,48.9,50.0,32.2,35.5,9.2,8.1,59.5,54.2,40.1,29.0,63.5,2008,-7.8450740315303,66.8,70.5
Dartmouth,90.68570893784,107.26160284201,0.12669347796147,9–18,9,27,45.7,53.1,27.3,41.1,20.6,20.9,31.3,33.1,45.5,53.2,31.0,35.2,8.0,7.7,50.3,52.0,24.2,27.1,66.7,2008,-14.599579610688,66.3,69.8
Butler,114.36055940696,95.513259522329,0.88805724164302,29–3,29,32,54.1,48.0,36.8,31.2,16.9,22.8,29.7,31.6,52.0,47.9,37.6,32.1,7.5,9.2,57.2,45.6,48.6,31.3,61.2,2008,4.7685506135687,73.7,67.5
Southern Utah,98.826628652221,105.39694534573,0.32295702234831,11–18,11,29,50.4,53.9,46.1,42.4,23.8,21.9,35.0,30.9,51.0,51.2,32.2,39.5,5.4,10.0,64.0,57.5,23.0,34.1,66.8,2008,-11.813004823743,69.9,70.9
Maryland,106.4291372947,93.793405031002,0.8105250891886,18–14,18,32,51.0,44.3,37.0,31.5,23.3,19.8,34.4,34.4,50.9,42.4,34.2,32.6,15.3,11.3,62.4,49.4,27.7,30.3,71.3,2008,-2.1734555118493,70.6,74.0
Evansville,96.404435408337,101.70841925177,0.35071096517987,8–21,8,29,46.8,52.5,38.4,39.3,22.0,21.4,28.8,32.4,42.6,51.1,38.9,36.5,2.8,11.5,58.1,63.1,26.9,37.2,64.8,2008,-12.351698960246,68.5,70.8
Rider,106.62754274765,102.48693943379,0.61194006662406,23–10,23,33,55.0,49.1,39.0,30.9,19.9,19.8,34.4,30.6,53.2,47.3,39.4,34.5,12.8,7.4,55.5,53.8,30.9,39.3,70.5,2008,-4.3939726012835,64.1,69.9
N.C. State,106.09756538395,98.868839935017,0.69242846265107,15–16,15,31,51.1,47.3,47.4,26.6,22.5,16.0,30.3,35.4,50.8,44.6,34.6,36.3,10.7,10.0,59.2,44.9,32.4,28.0,64.6,2008,-3.024798026615,71.9,70.9
Bethune Cookman,91.229644381467,109.12069843541,0.11311010905402,9–20,9,29,48.5,49.2,42.0,38.8,25.4,23.4,31.6,38.7,47.9,49.7,33.5,32.2,7.0,8.3,50.0,53.5,26.0,33.3,59.7,2008,-16.776190211565,68.4,66.8
Boston College,107.84470992415,99.721484529207,0.71106837450837,14–17,14,31,50.9,49.6,39.7,28.8,22.5,17.9,35.4,35.7,49.6,48.5,36.0,34.6,14.4,11.1,59.0,53.3,30.0,30.5,66.1,2008,-4.7240546100767,69.0,66.5
Arizona,115.20814223817,95.009278862173,0.90174870543586,18–14,18,32,53.9,48.3,40.2,30.8,18.6,19.1,28.0,33.6,51.3,47.5,39.6,33.7,8.8,7.7,62.1,52.7,32.1,28.0,65.3,2008,1.45538162646,74.3,70.2
